SVM	kNN	GB	RF	DT	Random	Default
0.03397539673322911	0.045904914569497975	0.013004037614265052	0.0062465989123779925	0.017485074363558402	0.07612549816243089	0.037816790046717216
0.036625442536073805	0.04524457943380016	0.006644727371328011	0.017010653064658147	0.013665636103519188	0.05765110766591079	0.03214710136354134
0.032038006942403115	0.028165973593750337	0.006283249966062167	0.008452076428743741	0.02765020072880552	0.09620793381894065	0.03126376961275109
0.03786824733876692	0.04570762580713608	0.013374932426338951	0.007853221912582538	0.02273417585437654	0.10553468469651664	0.039132357546870555
0.02528008734568518	0.04012421475696761	0.008796231140826432	0.0042898180540531005	0.03023434422538025	0.08358003279932395	0.04391505042077247
0.03248189590097984	0.026788446216512062	0.006996312959557274	0.00585157605743242	0.024871699213764434	0.07514368591931989	0.05326716598839809
0.03274434890128443	0.03379811168770794	0.011325386273616468	0.01983938512876727	0.010158227663031386	0.07656210627474294	0.04867234254279044
0.04679932863666035	0.030608832862160595	0.0059822220648760695	0.007056815515702951	0.045679577008339654	0.060891821844749394	0.037766490126146225
0.03305762710016765	0.04216291353508682	0.008382588594429464	0.007809686901296782	0.016529719977059383	0.07738432129521342	0.03881315363380221
0.03621331572276989	0.03096385832208773	0.010532654754137578	0.00831046987965434	0.025502077635375757	0.061201506885260507	0.03539272061680899
0.03527034519161985	0.027147119353579562	0.007271128700256026	0.012458079372103291	0.025626396515305544	0.08187019132648872	0.03368253559439012
0.03371909596830622	0.05465785362449288	0.0034402130832629453	0.007088160004564683	0.013915473253017008	0.07236965607879567	0.03630444196322362
0.038832152491957775	0.023443829834257135	0.009132947520107137	0.007571275695835264	0.014541075021032978	0.10268714142272084	0.03298928790162925
0.04975219382483943	0.04205943642979814	0.005183634986646991	0.00485775599909498	0.03098135355478453	0.13270849069414312	0.0468306077629053
0.037717338895529896	0.02562628500451546	0.005134274271211827	0.024183418720711135	0.018548304915617025	0.07513894240005539	0.05024076482390945
0.053179612717259815	0.023622558184164793	0.008372725885948194	0.01019909550030345	0.036837328462302275	0.05843558506398411	0.04474473884309509
0.043888413263140816	0.04035118390189104	0.005018037413515086	0.013456844930510489	0.014331912098978493	0.09465746226609732	0.05277724842902583
0.032366549678141766	0.0318287361911316	0.007040333064163856	0.00849001842646011	0.04162345675043596	0.10581168779080011	0.03217610013391013
0.04256818673485176	0.04647312150542303	0.004210500882509105	0.006399789820324552	0.006960371204132634	0.07409829829440595	0.04332181561915062
0.04054313380243136	0.03842529447990334	0.008685357915455126	0.007789330580091286	0.03482536236358402	0.060062089904097296	0.04058524147516767
0.043216110609682334	0.05313344951925318	0.014673428007026812	0.010746452497066189	0.010146914372398645	0.0690437882107732	0.04254802927098517
0.03241321057208512	0.03515184676353169	0.007897007222058093	0.013628356398743543	0.017949634390990846	0.07437889681689033	0.03237633901921654
0.05285328970355285	0.026594993053781813	0.006288836329118698	0.005459209495837542	0.028684559480869908	0.07713550563259758	0.0350704878584571
