SVM	kNN	GB	RF	DT	Random	Default
0.04516395712224712	0.02501598517179211	0.008396005290404879	0.005865853133055076	0.008341766504203776	0.07943532267392536	0.03340753915970008
0.03635205171158542	0.03322089655035409	0.010973355651005306	0.00587667254316082	0.02199367302884744	0.06981479512276342	0.022933569831637014
0.032209905510310805	0.051064936796355674	0.003922795752516802	0.005693222864459371	0.009681377485757665	0.08295420614307705	0.03365406046666865
0.03366695343855683	0.03752964524507213	0.005700325879276308	0.0066394332718737225	0.017563461881450027	0.07807648844202628	0.03526933852973326
0.030236771318412996	0.03643664314296919	0.007487357321133597	0.003344243373254252	0.02379108974649291	0.066296639354983	0.04046423758813909
0.0298301258559107	0.02300031115045285	0.005018068674984027	0.010292187585965808	0.013934324858137864	0.08882523850478238	0.05829905898597613
0.02487446563148662	0.026943807918377072	0.00925561870739079	0.0057059261323510685	0.012566687479440675	0.10000437455684703	0.040672310935675034
0.037146368573354745	0.02344111030624315	0.006158993273527305	0.0046875088235412326	0.012794645810771044	0.06061344903162379	0.03315591752313424
0.0337364940136443	0.02439473753288822	0.007210013144742183	0.004837832642705824	0.012633700562336625	0.062497818403077464	0.039983262317787996
0.02477816263806813	0.025472415317506443	0.004040896719990818	0.007751408722813308	0.023133989957310298	0.09742211874140734	0.028283938845824603
0.027549503509462746	0.031862810953328304	0.010028394849238337	0.005764503012579636	0.009350074847860549	0.07678933633186114	0.03162178090000557
0.03297016013219724	0.047868855309618805	0.004212061407424127	0.007249225727960587	0.01573655421179773	0.07031723181259161	0.023297338114883038
0.039979331373144314	0.02846699640913915	0.009077570301201768	0.006894535958761498	0.011327342019902282	0.09000689572406206	0.03377058107757882
0.04971172136241993	0.043142735702398224	0.003323045592024003	0.006967924004268147	0.016711278692962246	0.055982291015220384	0.03659190564927351
0.03440059288497564	0.03330978371069231	0.0026064312252491438	0.008982491071410307	0.00923373102936191	0.06287684138163116	0.042404637014569216
0.05642268853785974	0.022532141553332205	0.00393264925702481	0.007870783297303226	0.02415815513416115	0.044922401152000545	0.03568721605030691
0.03955524566291992	0.024961978559733772	0.007375074820111352	0.010413729454685296	0.020915362027165867	0.064126587904978	0.03822774645523934
0.03931909133760484	0.020108062414140593	0.008606630579257993	0.007095898376430218	0.013161197009466979	0.06939332517392885	0.02909470339552126
0.03216775549729389	0.025836680016666547	0.003832895034222291	0.007343097468486973	0.017438435428669068	0.05692531927348381	0.032174918728978714
0.025725788683236484	0.033008229175830586	0.0055833678614239535	0.003952121838625531	0.026279804153964987	0.06629815764009489	0.024253640003689125
0.033684806396721924	0.0447977772424253	0.00680907017604568	0.008305598560167864	0.02189603494851541	0.09442402161851751	0.03222610231619004
0.03181426701905413	0.03305395616133895	0.005722056739441831	0.008688999265685933	0.02165072073860743	0.06130594928426212	0.0391786613345355
0.03885030217392509	0.03245700177025514	0.0029630259691327335	0.0035442141803350797	0.011472409092510037	0.08204407889608618	0.02616526308921263
0.03742041653552288	0.032326540075702834	0.004066156981855614	0.005488058788882183	0.027452829383914114	0.06357613808365874	0.028695523721110443
