SVM	kNN	GB	RF	DT	Random	Default
0.047425774402324886	0.029454181349307364	0.010296422556070552	0.004928854558959845	0.010828085294497327	0.1149731281469871	0.0367057237956853
0.035938026842038236	0.031620580098587335	0.011069359646414369	0.005464886347409267	0.023029590878240337	0.03747094174819806	0.021129094704260824
0.03401849624243432	0.057449593803007994	0.004843602511049176	0.004549625388354084	0.009879981376161518	0.08398144976855847	0.033817363931977026
0.03739596135193886	0.04261925014352477	0.0058002291054407035	0.011100627789624215	0.022320955383864863	0.10013184312085492	0.03734613879504351
0.03076334888087745	0.036097796260096605	0.010965546365355298	0.0040484404790715	0.019728081126486226	0.09396628425091796	0.039707637664990206
0.03674134671768012	0.025925326052187718	0.004379713940569239	0.00858838288016094	0.016547505653578407	0.06552057166547677	0.06161882992785099
0.02409758279434138	0.030729617817791016	0.007509553847807606	0.005390038494958829	0.02234311276848985	0.12446998884259455	0.043891974549010344
0.046623026217498954	0.02499932152218498	0.0041110092233290485	0.005368647102039628	0.021201536637029488	0.047352610225069466	0.03749951050190141
0.03754504538270315	0.030846447783402026	0.004861955184523476	0.005693946858222582	0.008697253249612815	0.05115786985267914	0.03990578747263425
0.02739287800102458	0.03581601542685365	0.002446401104540969	0.007077226611749171	0.012099566335245386	0.07731010044232181	0.03310572273897604
0.033329497572434266	0.031045736582113397	0.013594282658452805	0.005446561939419453	0.014674155469114856	0.06027693401990793	0.03014158798664452
0.032467284340534856	0.05047398393964064	0.005263705106163096	0.0077436151022049525	0.007655284092262453	0.06418355367648501	0.02548520378964723
0.039710863926247286	0.027222437481584528	0.009910953620538019	0.009143771939552464	0.013055914414892598	0.10427202888053064	0.03764660281856923
0.049573333554204915	0.04607583301458977	0.00391770505306435	0.004460187699597465	0.0157370858870979	0.06397264856824957	0.045828136056974826
0.03880022577562577	0.032120426133558644	0.003258967469086857	0.008234407708940869	0.01234494337415552	0.06677709592755754	0.047481496740056216
0.05894810900755685	0.02144688681489197	0.0027520422382979926	0.009493729664343458	0.025141481487972527	0.06518821016754747	0.03793347687653185
0.039219644427906694	0.03152179513185566	0.00640003690837272	0.010253445730254069	0.015296969637374692	0.05781507200577883	0.03832228013917847
0.04740962516770973	0.02063351457409579	0.007387806874531748	0.006944784619215249	0.014706913475488493	0.06266396937349314	0.0314784027318165
0.036134453202595354	0.02662565281938476	0.004737430297172908	0.007978622848850711	0.025660119661247684	0.06788571398997241	0.035523212289295225
0.026082242808689017	0.033921448704616275	0.008352067179304931	0.004519449998968696	0.01954602534179423	0.08357451004331935	0.024272844729416897
0.03769719166631032	0.04684650903632475	0.008100232763622034	0.007562989059701139	0.0063765897894134645	0.04499432599516243	0.03604870326548008
0.03444761752679948	0.028963321270343068	0.006493722732371763	0.00902984860666701	0.018324509582582943	0.10779994412098551	0.046952016858385445
