SVM	kNN	GB	RF	DT	Random	Default
0.04560288806834805	0.03751024645661645	0.005181777244515158	0.00913180516720813	0.015312642743675544	0.09386476605825875	0.036162709332518264
0.04046427121223908	0.03877380874260486	0.007367806834797668	0.011854806633692186	0.03613111962974716	0.08314725138104188	0.02832968797779345
0.039870330790823846	0.05718278283043413	0.00931900889293857	0.004674769456479408	0.016287688775395895	0.08569132785213104	0.03127860372207878
0.03593582187208049	0.04041821948143652	0.0030065569870124944	0.0065202597858584135	0.01610794419293408	0.08943478479918186	0.03708130384867768
0.03508766140774114	0.041577866904788076	0.006150121919104928	0.005676786149928311	0.022641269060620757	0.07353957600908378	0.04088105207442349
0.03382383593484016	0.037225876283522405	0.0056887227375779816	0.0035302305801960115	0.008749586890588785	0.05496628033265947	0.05387716971801547
0.026397339474360782	0.03813179792930553	0.006179189562555245	0.006351967444306046	0.0068146723937723835	0.054950390329386936	0.04929543640815004
0.041953582974295	0.027692269391047776	0.003443029464094004	0.005366088659960783	0.01501088650906737	0.06035774022290232	0.03959678034503515
0.034503970136372096	0.032229782668767686	0.006909789843308964	0.007221146492316646	0.011512003199297715	0.10390426990213149	0.03014738475030996
0.0277150319937683	0.039180065382219936	0.0034162212007833107	0.005195655349753636	0.007164158621049979	0.09724680899442138	0.031725696159938935
0.03140748439523774	0.03358676440518381	0.006309451518326096	0.006199527581939488	0.013230769672347731	0.0613764652739618	0.03899501459475924
0.03893637358098337	0.05727855386102644	0.0035629945619100835	0.006680382031388092	0.013160253144560144	0.08770876157696883	0.02754925867662219
0.030126283709912292	0.029699756227475872	0.0068510690525756136	0.004895748142652174	0.010271696759565383	0.06382316911623068	0.034451535443525964
0.056013850818682	0.040307275095720796	0.005032746121119042	0.003524193274803514	0.007359000076862546	0.10911170693303117	0.04198211518027127
0.039636763881581785	0.022146654312799125	0.0039056161073252327	0.0073192788289111466	0.024232616788106683	0.0706756912995153	0.05099260747201527
