SVM	kNN	GB	RF	DT	Random	Default
0.03831977956559825	0.02540940119159093	0.006020978417383324	0.005420648159967787	0.009194864732835532	0.08308886481774672	0.03768033610366571
0.03063743099928861	0.02694545049458471	0.009452222481844241	0.00492248737498852	0.02205176335563404	0.05525835515013398	0.02313297141801199
0.030299551929847547	0.0447528900474106	0.003486495291786852	0.004513124333292119	0.021412594820478976	0.052814401834926326	0.029508239045710948
0.03758367846856803	0.03265291265171873	0.005030573980494446	0.008799853601705597	0.016128366907372876	0.07623155491494078	0.035738848271360604
0.026632888794410253	0.031433856038841704	0.005075052429877127	0.005268122054012482	0.025141941264368382	0.06289046324759348	0.03774399893564134
0.038405359499718475	0.022254814165530358	0.004899628143341971	0.002690999489317368	0.007093834693114312	0.07630676106548992	0.042724451199986746
0.022896290836989693	0.034025738062934206	0.0031378152781218	0.005551341180477622	0.008133633584269478	0.08330379125962309	0.03572406580380421
0.03918953893677864	0.022852429866488028	0.0017675201771062694	0.006791194977950198	0.011330938838642167	0.07653242457474274	0.033116947116640885
0.02813239455390133	0.03196326175132968	0.0024309158437897846	0.006693453492030274	0.009722695777355725	0.06677055674116847	0.03418663292665957
0.024584798437286736	0.03058574471497508	0.002730680141176157	0.006366861530445819	0.00749632207410874	0.0779572066699906	0.035283480790286516
0.03438877807068981	0.025727523493048327	0.006143862675685103	0.004903180906681907	0.01207693445554108	0.04737404893601369	0.027205693457424563
0.02763630241433701	0.03861672434833496	0.0037801505390449236	0.002991196602727879	0.009490669707545172	0.07451895845989764	0.02440633770194131
0.03435275496229092	0.02292943761048887	0.0072111923749112765	0.006066292178909751	0.013059987868906974	0.07942690240824393	0.028012320513452364
0.03670590596261779	0.03635640110360759	0.00461724625079979	0.00369384045992181	0.008612593037369562	0.0686295059754335	0.03934188956076545
0.033923548158226	0.027653415038194674	0.004077059847131759	0.004800129389438248	0.01375104207526301	0.058498772470877834	0.03688366095455278
0.04160943679110962	0.02471264350263308	0.002596875333349903	0.002407637456615271	0.029770317051320837	0.07897779080359572	0.03227580225005531
0.037544221199250875	0.036917663886326786	0.0028025505737151275	0.01077623137541758	0.0071152338466000525	0.06225721735057055	0.03186285928836461
0.03671730408459106	0.023176017402129497	0.004447340077150376	0.0034028924748826734	0.01378644547665403	0.055106601846080926	0.026283168359751703
0.026674986868467098	0.02327835432376915	0.0033889292996060376	0.006094407739134807	0.011659865192498129	0.08296465831922277	0.03300859190992232
0.023657028238686074	0.031172322738748398	0.0050289354451230565	0.00734466777348116	0.010685443805967944	0.06096430996935096	0.023106385471947294
0.034107224090942856	0.04120733020116795	0.00852997253642258	0.00241263287780927	0.006345290166287123	0.059415708176083125	0.026509843735808558
0.02677255966657439	0.02676171547933163	0.007603719971044235	0.005865710363548995	0.008827708991879528	0.05409626056735475	0.036875400529805535
0.03208355005881543	0.02649853532814282	0.005755378883490667	0.005489732160298027	0.013009282889800425	0.0719825663991371	0.03316210050558732
0.033086732071071503	0.035331422990353155	0.0047387939951139815	0.00525409213778741	0.007249838576775444	0.057856033049890294	0.027165116085258144
0.036412433202775436	0.03256180755346789	0.007471110861783853	0.006165827527957803	0.012252789622538071	0.06695187866812166	0.031258634714981845
0.040122196420969036	0.02190821897649218	0.008250608286460374	0.005901718050661668	0.019728731393370363	0.05531296878318368	0.0235236978644656
0.03998872852805526	0.02254565529765541	0.005916040687655487	0.006001392216992687	0.0073564582325536506	0.06868592756872428	0.029520298840641678
0.035318560846830514	0.032120051441977396	0.0044983581344960645	0.006127983680898763	0.011479297899883428	0.0777706761243487	0.022558111880848036
0.036746093908852064	0.02381147525456151	0.0029943092209798465	0.005818400242631477	0.016962766982088928	0.04236301052546036	0.03748300157977731
