28	3	ASC
0.346298131498392	0.440535628078435	0.32239798783052
0.705161492238686	0.697598277645807	0.610215052154917
0.502647839492703	0.560544442500653	0.481246342544882
0.939248097304475	0.928917980822247	0.890327791988032
0.642142803129798	0.75537773632574	0.628142191966634
0.358008642800574	0.358768779925588	0.345954376691576
0.937606625573603	0.984003389680758	0.978154131392463
0.739141680200538	0.749420912202879	0.69849646971012
0.838291836386818	0.907308529585252	0.796985197649661
0.528651362606784	0.575024740404988	0.521559496153713
0.585797839410008	0.60850279459464	0.512679044368103
0.596810219819416	0.627374149646528	0.566867056487705
0.64025837041466	0.643722057649787	0.596230185211668
0.815427455918407	0.83673833082829	0.825752570492304
0.810673068077275	0.853094694214058	0.803427180610402
0.558601663747826	0.607628579701263	0.463757785895271
0.596104670798728	0.698898519256983	0.586750951609444
0.86752539340007	0.865259163503147	0.858562055928397
0.907306294786784	0.91891046524356	0.904375305925247
0.909261317055347	0.941496754059057	0.887806680361877
0.370259085556464	0.351468270454197	0.364542786335766
0.628934203233572	0.693451402409843	0.60989177105453
0.833907963446204	0.911705938920557	0.712322084493882
0.799962074844119	0.70762295963251	0.780759027464979
0.521148291035777	0.595467880409043	0.527561441149584
0.907548096014023	0.903938187877651	0.892897166489162
0.492246939373857	0.565627442096468	0.462311848634112
0.971764210863001	0.968103825736537	0.960144299992257
