name,mean_squared_error
svm,0.019433437746342444
svm,0.017933283652617392
svm,0.02085635450323567
svm,0.029926536741329304
svm,0.03371226758454967
svm,0.02199711511140479
svm,0.015702010141910937
svm,0.03883585144008738
svm,0.025646152010992726
svm,0.019930103994324606
knn,0.015348004266503394
knn,0.01834388743005932
knn,0.0201171087830177
knn,0.02864604102071188
knn,0.03726487312964259
knn,0.016702517296838332
knn,0.020809546785481886
knn,0.0433506913715074
knn,0.018322897667927315
knn,0.018726863732500806
random_forest,0.003995554584415743
random_forest,0.006781616532197711
random_forest,0.008370792996245803
random_forest,0.008015737366287861
random_forest,0.0071075984466125505
random_forest,0.00588814240896096
random_forest,0.004623352314734765
random_forest,0.0107267186875925
random_forest,0.010178342484857297
random_forest,0.004066879442469396
decision_tree,0.009625512818391444
decision_tree,0.012431076744327255
decision_tree,0.018094623229335326
decision_tree,0.013602348085340818
decision_tree,0.014420885186796444
decision_tree,0.028153245575515715
decision_tree,0.00681862552828094
decision_tree,0.02100157953790899
decision_tree,0.017281665361349636
decision_tree,0.010402684972009905
random,0.03997884404929215
random,0.023695867595106487
random,0.03624721278751525
random,0.035942007064284305
random,0.04621445195425601
random,0.03422394047071909
random,0.060362940340128096
random,0.04191821338438037
random,0.057742848315161126
random,0.04489567993357364
default,0.015741039605974012
default,0.01603138572237832
default,0.01772037041692249
default,0.03067738392362708
default,0.03569744597367237
default,0.020856536725124688
default,0.015814661360851204
default,0.03957952798280671
default,0.024592466325720912
default,0.019910999067908747
svm,0.01768725167926081
svm,0.03540924076806194
svm,0.0174087791563568
svm,0.021891660181081633
svm,0.04354557997135272
svm,0.10087531525765588
svm,0.016497602417082896
svm,0.09421206104523613
svm,0.021278434475970425
svm,0.02079202522708072
knn,0.025756695293972297
knn,0.022697849512960982
knn,0.01154193383016573
knn,0.028876467801492042
knn,0.02217444549385908
knn,0.08129207595143052
knn,0.008396346632043639
knn,0.06917419766667035
knn,0.010232843942150675
knn,0.029523929522861137
random_forest,0.0006327689801218009
random_forest,0.05128258808406807
random_forest,0.003175847577241809
random_forest,0.021791523607233205
random_forest,0.0008013447227556529
random_forest,0.022605599659236905
random_forest,0.002764963954422832
random_forest,0.03208971880372574
random_forest,0.00030531793974607544
random_forest,0.016022643749692356
decision_tree,0.003698073377168279
decision_tree,0.03751356662997589
decision_tree,0.011323423066669284
decision_tree,0.021963565583618738
decision_tree,0.0011128516397414016
decision_tree,0.017582137457660914
decision_tree,0.004294444473726135
decision_tree,0.03538118556467859
decision_tree,0.00019811720372087233
decision_tree,0.00045496838255799183
random,0.07092969830552712
random,0.08846223018242984
random,0.07259810450552563
random,0.015952180772021412
random,0.03618548529061824
random,0.18539547705630302
random,0.10327119460482295
random,0.0954374629221252
random,0.05823352970862604
random,0.02105929703733629
default,0.017967476243893724
default,0.03082205622777102
default,0.020557749260457513
default,0.021625395229327916
default,0.038034579222957034
default,0.10516375529985371
default,0.014049255292869729
default,0.09585678332818341
default,0.01670031253300935
default,0.02034218284894443
svm,0.046804246702449134
svm,0.023838141657653522
svm,0.02762122503987663
svm,0.022566143092444
svm,0.0326943581433007
svm,0.023159227276419635
svm,0.0364641225329746
svm,0.021503518680909273
svm,0.021616006631141393
svm,0.02060758504059336
knn,0.0455366930556795
knn,0.02167463311033233
knn,0.02536280579768304
knn,0.029535438634256374
knn,0.023523842008441646
knn,0.01955454496929284
knn,0.037507811993573045
knn,0.02441702167709226
knn,0.026162581516119672
knn,0.024423143582302975
random_forest,0.005114615905814489
random_forest,0.004584650368210557
random_forest,0.0022593667662061242
random_forest,0.004028436387584869
random_forest,0.003482406602376464
random_forest,0.0037821972972368586
random_forest,0.011505980414794526
random_forest,0.0026164832140192127
random_forest,0.0026127761676723355
random_forest,0.001489725226921781
decision_tree,0.008005118939274743
decision_tree,0.006115700802331954
decision_tree,0.004750591644660731
decision_tree,0.005838983762603751
decision_tree,0.007121603628873925
decision_tree,0.006908886335017341
decision_tree,0.017680557601284112
decision_tree,0.007256281896721739
decision_tree,0.004591241250127576
decision_tree,0.0029348200841235327
random,0.0696330403395384
random,0.0469522125632976
random,0.07904489232586817
random,0.04073846787664128
random,0.0583362334423201
random,0.0491688604956323
random,0.051507970529857026
random,0.05541287778461945
random,0.029436929179382863
random,0.057247339351702384
default,0.050522608646043944
default,0.02456301807907108
default,0.027560863211394594
default,0.02100818001778127
default,0.033200476577236786
default,0.019650449090210836
default,0.03418326145851801
default,0.019890045138309234
default,0.01972182029921077
default,0.01763890340854421
svm,0.0513401811651091
svm,0.027153289536325054
svm,0.02806882584613484
svm,0.022851778272910295
svm,0.03536126579791272
svm,0.024944851899973263
svm,0.03740586979981999
svm,0.02223279234213269
svm,0.023718392369332642
svm,0.020189953410532688
knn,0.04789812263825809
knn,0.024517918592564896
knn,0.026755432071917024
knn,0.030347787324135112
knn,0.025339776957235938
knn,0.018569744667813682
knn,0.03981395799171752
knn,0.02289328933147956
knn,0.028115424737993
knn,0.023356045213440656
random_forest,0.005608815097711964
random_forest,0.010278243406895815
random_forest,0.006981493992927051
random_forest,0.0035056252293291313
random_forest,0.0047783884729241995
random_forest,0.004943919369102587
random_forest,0.016826460813790526
random_forest,0.002727191911305045
random_forest,0.0035092774090289365
random_forest,0.00227332125724396
decision_tree,0.0164414535404453
decision_tree,0.013704845644125158
decision_tree,0.007749613154878697
decision_tree,0.005025197874263466
decision_tree,0.0352334671203819
decision_tree,0.022397109271780312
decision_tree,0.018134854125929682
decision_tree,0.005918367865455301
decision_tree,0.0073831189682542885
decision_tree,0.0039050747001159423
random,0.06736419880942679
random,0.03885436341129238
random,0.0689394596920841
random,0.042913925517851274
random,0.06864954628365386
random,0.05658331841150059
random,0.07825624677502387
random,0.048107765446030404
random,0.04656406745598461
random,0.04907157550895088
default,0.054197526181699686
default,0.02889291955246496
default,0.028778164646412245
default,0.021047282631037622
default,0.03591496186217191
default,0.021549203473773766
default,0.034722531811712455
default,0.02045079954058294
default,0.021929726838786738
default,0.017685508369138892
svm,0.03352168579794251
svm,0.03074337015470329
svm,0.02142858266226314
svm,0.029346774824243315
svm,0.026466040108531663
svm,0.0254252795245667
svm,0.03533219391529829
svm,0.020764399143122596
svm,0.02587991633665599
svm,0.02528518687841063
knn,0.026969267206949588
knn,0.0247883189677933
knn,0.02189963247011494
knn,0.029178574862993155
knn,0.021756867423241448
knn,0.02322011353319859
knn,0.032595941181576486
knn,0.024589366626955694
knn,0.03138408566185868
knn,0.027681287676411058
random_forest,0.0057942529761042865
random_forest,0.0038177111982331618
random_forest,0.0030409495650459565
random_forest,0.0023935356985361677
random_forest,0.00224602884716261
random_forest,0.004181226604164044
random_forest,0.008907360545138823
random_forest,0.0017947682765757779
random_forest,0.003820919335822666
random_forest,0.002074481838784261
decision_tree,0.00836782392250385
decision_tree,0.0035370401953793962
decision_tree,0.004497860572293214
decision_tree,0.006724471133429441
decision_tree,0.0064740531240259375
decision_tree,0.019149081710912955
decision_tree,0.01602763289398522
decision_tree,0.003095567853853994
decision_tree,0.0043433642437748195
decision_tree,0.0033639068868353966
random,0.06049075467142832
random,0.07432796020662824
random,0.06313262255374821
random,0.04952586904825872
random,0.06487764589942047
random,0.04708645672662745
random,0.06699059965830223
random,0.05597667783225717
random,0.03569554382753427
random,0.03924111453740535
default,0.03513344657077348
default,0.03191062459006354
default,0.021699159695597603
default,0.028398981402212652
default,0.026706872012901183
default,0.023798924781420178
default,0.033201975667168857
default,0.01936089458894798
default,0.024098230271105407
default,0.021794959037815365
