name,mean_squared_error
svm,0.018858652659640422
svm,0.020940474997125622
svm,0.019933873526974174
svm,0.028924435082613234
svm,0.03392623166292134
svm,0.022504147826754382
svm,0.012586570853667732
svm,0.02835949177707775
svm,0.033503327566971955
svm,0.020641353555858385
knn,0.013338009482094543
knn,0.02226172824997099
knn,0.01940980542952564
knn,0.029286469273664514
knn,0.03587724713708927
knn,0.018186257264042036
knn,0.01961254821912631
knn,0.03041429437010012
knn,0.026262007787675252
knn,0.019850273691008818
random_forest,0.004771014621269554
random_forest,0.007822538086600788
random_forest,0.005001618565952513
random_forest,0.006625458732622106
random_forest,0.010000910785904413
random_forest,0.0054082934451335
random_forest,0.006196175323683815
random_forest,0.006054101797189393
random_forest,0.020719137615855438
random_forest,0.00435014874394764
decision_tree,0.007128591016250414
decision_tree,0.014653828212287312
decision_tree,0.011717282789131468
decision_tree,0.019255481166536192
decision_tree,0.008510364328454043
decision_tree,0.014674552647230362
decision_tree,0.02600010320173227
decision_tree,0.014783317230420557
decision_tree,0.03163057747410542
decision_tree,0.010393636509497779
random,0.03587207452316728
random,0.044471216978251585
random,0.02831692858969627
random,0.046146315319561815
random,0.08091705674165628
random,0.03387995579430313
random,0.03676612024699279
random,0.06588491297063927
random,0.06774448611865268
random,0.04413637998596694
default,0.015192934576868922
default,0.019292986368216285
default,0.016918134045569765
default,0.029910359503197693
default,0.03581678657266953
default,0.020561744338608145
default,0.011051064644121119
default,0.0286125927207274
default,0.033754596346715564
default,0.019918123430982114
svm,0.01412716858837424
svm,0.03440050057411884
svm,0.02199745695133324
svm,0.08995528964963607
svm,0.024516090024235757
svm,0.024999214994827927
svm,0.03741427001323216
svm,0.11226422646062097
svm,0.0097601376534392
svm,0.04123137938736121
knn,0.04086947746333622
knn,0.008710395420930953
knn,0.02957759765216599
knn,0.09214250347608616
knn,0.015654362933353566
knn,0.01274466274145538
knn,0.012226790547375882
knn,0.10253371561992453
knn,0.036751969204555125
knn,0.0106773265203129
random_forest,0.010585259757824083
random_forest,0.0028010581564269182
random_forest,0.013526146496886167
random_forest,0.021777148570815835
random_forest,0.0009655839729063836
random_forest,0.012040516313245021
random_forest,0.0014447036985231487
random_forest,0.019876083903830034
random_forest,0.0008832531778534968
random_forest,0.0014109112513350554
decision_tree,0.016839536559237603
decision_tree,0.010947488953388398
decision_tree,0.007103496374666634
decision_tree,0.02450169580473831
decision_tree,0.0032370163897555344
decision_tree,0.04794036255879761
decision_tree,0.0015134063595262659
decision_tree,0.05157758167856224
decision_tree,0.0001760382833851685
decision_tree,0.0037003258480609487
random,0.006818965970599474
random,0.12475419895718684
random,0.08509432439792716
random,0.13639176597211558
random,0.045128191835239695
random,0.0495595590867163
random,0.0911655712057974
random,0.04643671124143911
random,0.009353868006821562
random,0.034866692475734345
default,0.016386002812847977
default,0.03252603211075729
default,0.02434288804170002
default,0.0956181687815398
default,0.022848744501217176
default,0.024273824430919626
default,0.032031874057922675
default,0.11613839948853251
default,0.008289460996986372
default,0.03490344001723058
svm,0.023293921565248395
svm,0.04733820355735157
svm,0.026677413273523208
svm,0.02857838951341387
svm,0.03894130524634725
svm,0.023876105631179805
svm,0.029083944647869304
svm,0.027852926312231102
svm,0.0286981504672635
