name,mean_squared_error
svm,0.022954789529425035
svm,0.03582233864500709
svm,0.027938180165849272
svm,0.038133063012325316
svm,0.02723478017925059
svm,0.025521556998697563
svm,0.024700255126907694
svm,0.02623125408752446
svm,0.028836897938879745
svm,0.026229675518023705
knn,0.022003302123328537
knn,0.03154087740172892
knn,0.025455050040341924
knn,0.03759134902986561
knn,0.03496776308695761
knn,0.026629068684784398
knn,0.02915843534247918
knn,0.03528948495017079
knn,0.02761743488918506
knn,0.022896501001097292
random_forest,0.008769514657386363
random_forest,0.009159360426309944
random_forest,0.013472747556961711
random_forest,0.008643126081698893
random_forest,0.006799329986598943
random_forest,0.015336510608938531
random_forest,0.013460297013521763
random_forest,0.007223470879927579
random_forest,0.012745460307421396
random_forest,0.009099477594431428
decision_tree,0.013127388707645866
decision_tree,0.019741122146264917
decision_tree,0.019991936812060764
decision_tree,0.02570668481979909
decision_tree,0.011625175283954757
decision_tree,0.017367821624121947
decision_tree,0.01563193297210495
decision_tree,0.009862486896892028
decision_tree,0.01375236701784275
decision_tree,0.01922850436376302
random,0.06340948955204626
random,0.0630721577440142
random,0.06487560972053244
random,0.06547371511504471
random,0.02880979940124538
random,0.045920059647731534
random,0.03355293711262624
random,0.061885140957259804
random,0.06842774316973832
random,0.06469302028334142
default,0.022869927324073832
default,0.03606954205184143
default,0.0279192655865083
default,0.03800410459907054
default,0.027329427912117243
default,0.025611775383118894
default,0.024989992864798544
default,0.02628872653185695
default,0.028782532946501203
default,0.02633066364891531
svm,0.01356161019632499
svm,0.03265883741344666
svm,0.04256847654397643
svm,0.08210323325521458
svm,0.023980862382232584
svm,0.02397493863583993
svm,0.03518977817533009
svm,0.11149334637122012
svm,0.00476612963352204
svm,0.04282568179080204
knn,0.04774544443178515
knn,0.006692144520142202
knn,0.03900942691454401
knn,0.09224435745528427
knn,0.013146049361778668
knn,0.01382031061695263
knn,0.012365704022100143
knn,0.09485558340072216
knn,0.020736261341592
knn,0.010847831790337272
random_forest,0.015397575264630172
random_forest,0.006085903839578919
random_forest,0.03350754006838704
random_forest,0.01800709404319995
random_forest,0.001689376852165819
random_forest,0.026257289286271288
random_forest,0.007709283039484845
random_forest,0.0429283210109756
random_forest,0.0013756736139018504
random_forest,0.020722432587271654
decision_tree,0.03063234558907918
decision_tree,0.003101487518284058
decision_tree,0.04660202509159813
decision_tree,0.03431803028439906
decision_tree,0.012176702825855838
decision_tree,0.030594636645262904
decision_tree,0.003588968840194778
decision_tree,0.00665450374718796
decision_tree,0.005430164849861075
decision_tree,0.0027125097881188797
random,0.06731330243831089
random,0.06879887763532658
random,0.10064336773750504
random,0.1998700276023714
random,0.061769137568498
random,0.08877419934678599
random,0.0661928868871872
random,0.23078449314815072
random,0.16767042206789065
random,0.05746470207011867
default,0.014523157291860257
default,0.030319762606861915
default,0.046292864648694164
default,0.08924731910993758
default,0.02186192450002217
default,0.023256697481117986
default,0.03069830659120295
default,0.11554678317209094
default,0.0037087360867419784
default,0.03705147806837755
svm,0.030281276340102505
svm,0.04476701759345618
svm,0.03316567882230002
svm,0.026578746364324973
svm,0.04209382820724145
svm,0.0270786258035136
svm,0.029106299192713
svm,0.026261851356551454
svm,0.030340037694360368
svm,0.017654528497514668
knn,0.03082523535475502
knn,0.03894621486282444
knn,0.03407885198721733
knn,0.02108594344447263
knn,0.03043903002604814
knn,0.028889667995310425
knn,0.037688118556043745
knn,0.018182391707916207
knn,0.03034712761618161
knn,0.019960667151854673
random_forest,0.009446093474508952
random_forest,0.004074401247783551
random_forest,0.0021327859313279183
random_forest,0.003355211380272735
random_forest,0.006897170784240637
random_forest,0.0047707208394392785
random_forest,0.009687550936004315
random_forest,0.0061148521668549045
random_forest,0.0035608925172987784
random_forest,0.0025881443324244392
decision_tree,0.010224080570689657
decision_tree,0.003921293228587074
decision_tree,0.004178166107334818
decision_tree,0.005966086470060317
decision_tree,0.009465883303607975
decision_tree,0.006394259978143642
decision_tree,0.01270637683473907
decision_tree,0.013747461052530495
decision_tree,0.005988978136121483
decision_tree,0.008971278307140083
random,0.05692126886518288
random,0.0634067450946229
random,0.04811312856239532
random,0.060951599586442695
random,0.05943662717715029
random,0.05149633025689783
random,0.08551911917855425
random,0.058877563530963996
random,0.062350387078000065
random,0.06816843440650014
default,0.03051935972567396
default,0.04560476101154289
default,0.03169117203628377
default,0.02716081834536105
default,0.04253334549153651
default,0.02656019498816259
default,0.02953349719304361
default,0.026474136907607734
default,0.03005859547133725
default,0.016838815269783324
svm,0.05575882970502709
svm,0.019408163295631546
svm,0.0315687945249746
svm,0.02991064264347624
svm,0.03490155859050124
svm,0.028940686882744905
svm,0.039713283761199245
svm,0.03640237509282986
svm,0.0272295089426505
svm,0.02755960742150158
knn,0.05111509976013151
knn,0.024996062010570096
knn,0.02732518171052673
