name,mean_squared_error
svm,0.0286139931005114
svm,0.04526290621872645
knn,0.0320079623551304
knn,0.024368267795975725
knn,0.034721588886649155
knn,0.029136039428674525
knn,0.027810338416794644
knn,0.03697243139363369
knn,0.041295951729997143
knn,0.04848530939056608
knn,0.034815450639462245
knn,0.046499486102837884
random_forest,0.0017436670175795838
random_forest,0.0012724804173235372
random_forest,0.0011423552311616788
random_forest,0.0057657308795868775
random_forest,0.008921140487827684
random_forest,0.0009810178535131049
random_forest,0.0016238533593674858
random_forest,0.004184539999626441
random_forest,0.0006888753022183284
random_forest,0.004859359226501932
decision_tree,0.00393297101997248
decision_tree,0.001517088582990551
decision_tree,0.0018896698229510702
decision_tree,0.00712711325062991
decision_tree,0.010927874692269997
decision_tree,0.0022657468698555295
decision_tree,0.008415688242306379
decision_tree,0.004716303598008483
decision_tree,0.0022352858807605062
decision_tree,0.015277564812082322
random,0.05990384652553412
random,0.0646742769246035
random,0.06413163203833949
random,0.07553912983867836
random,0.07229405222638356
random,0.07172637411934649
random,0.06717036596957027
random,0.07946966860742444
random,0.0584991242297256
random,0.09479261651955595
default,0.0384066855659164
default,0.028732431426836607
default,0.02720475838990144
default,0.03603903421629932
default,0.03052123326230962
default,0.02711352748821414
default,0.03821043903657924
default,0.03573509580607624
default,0.027969211545097173
default,0.04513693253438839
