name,mean_squared_error
svm,0.01898527208083046
svm,0.0344026346049843
svm,0.020435853717439556
svm,0.030591785421444605
svm,0.02569014910464071
svm,0.02573237935787909
svm,0.025572997060495747
svm,0.031148077050030695
svm,0.02500601602242928
svm,0.023673519597173048
knn,0.018266743583977882
knn,0.032166797796469596
knn,0.019755945353800878
knn,0.035265259051634176
knn,0.030336684516221776
knn,0.025277861658939676
knn,0.03125330297438969
knn,0.04056152289207319
knn,0.023894667899730337
knn,0.02132679540759946
random_forest,0.008710077618095809
random_forest,0.0073703510218170384
random_forest,0.00791803318861438
random_forest,0.006994479289656549
random_forest,0.004168306816103804
random_forest,0.012638856869515035
random_forest,0.008736243017006156
random_forest,0.00958333469382539
random_forest,0.014162771833413431
random_forest,0.0056093206609721365
decision_tree,0.02129312032451696
decision_tree,0.010413944721457666
decision_tree,0.015368112504946987
decision_tree,0.014921072789352091
decision_tree,0.005556081654474537
decision_tree,0.01963512970516013
decision_tree,0.011294617017025695
decision_tree,0.013193111024440382
decision_tree,0.019861831956353368
decision_tree,0.004656505383291397
random,0.05032299722666567
random,0.05200177936481916
random,0.04466673879377824
random,0.061136034722702334
random,0.05673376182120574
random,0.033982428195120186
random,0.05093159812475164
random,0.058539981878339996
random,0.041462707252329915
random,0.05429631775553172
default,0.019013452047302648
default,0.03473005784185576
default,0.02055517787974307
default,0.030434033560936682
default,0.02565646903462362
default,0.025737072330236588
default,0.02554745984595292
default,0.03115307428714231
default,0.025117066953252817
default,0.024003893760318883
svm,0.017099542628816612
svm,0.0355311025460619
svm,0.027540002432047832
svm,0.023746256104817932
svm,0.04206221432067132
svm,0.08381862970955617
svm,0.024881172030547103
svm,0.09202760873671756
svm,0.025177522839328937
svm,0.02556822985696575
knn,0.02320787578064485
knn,0.027685113964821755
knn,0.018552469897563314
knn,0.05140144363665812
knn,0.02003424434601855
knn,0.07571710212796023
knn,0.022085729042589243
knn,0.07013445475962649
knn,0.012536823454880507
knn,0.03926810633160222
random_forest,0.005084917403761711
random_forest,0.02887381363256506
random_forest,0.017010999331878114
random_forest,0.03889071745065139
