ANN	CART	RF	DWNN	SVM	Random	Default
0.034728927366000695	0.026306184176379126	0.008216664619269148	0.03055254807590081	0.04272140354820947	0.05692531927348381	0.03734613879504351
0.05257105561805943	0.012957373957392911	0.012180871640962964	0.006854882930552846	0.045755848254374794	0.05735274463612035	0.04174498451524338
0.05233789178697092	0.021852192648375606	0.01015110282999265	0.01591716031262446	0.04730194367672853	0.06939332517392885	0.03276506174874042
0.025575650502558462	0.01605119288387346	0.007924525378609052	0.020503140373521894	0.04472001939958237	0.10911170693303117	0.0389217381248136
0.04018258646431501	0.014313601264240071	0.0034183224531616997	0.006653686933690929	0.03294138024341533	0.061548052504291594	0.039485559367888876
0.04594463894579966	0.012353381014041698	0.007061559733971803	0.011946643549408904	0.04521956159163837	0.06899789472006065	0.05024076482390945
0.04346532071991218	0.013161463819699206	0.006248647960766412	0.012344157104778649	0.03245019106778824	0.0862749231532496	0.04474473884309509
0.019451116602838263	0.008099178326369588	0.006802755054282084	0.014526769102255943	0.04378558535404068	0.06332430143890919	0.05277724842902583
0.0426395291281539	0.007317248176902924	0.006837796477414856	0.011149356932582077	0.025582059100853934	0.08050041278394135	0.03217610013391013
0.0455597088449276	0.012176590794670076	0.0051676990577191025	0.009742362522535493	0.04192171703022442	0.06629815764009489	0.04332181561915062
0.030825742263037408	0.010273591416841574	0.004080798243616987	0.011314711436936785	0.03801155862027964	0.08539855981940273	0.04058524147516767
0.047425938765874864	0.01117124770940838	0.004155759289015354	0.013606704667758195	0.04964471727510347	0.10875951100450557	0.04254802927098517
0.06362861570062776	0.03198734517567604	0.006943165727962762	0.0081745771982618	0.043768903039634925	0.08884042589255206	0.03237633901921654
0.044621164208131885	0.017393956524430293	0.006241554407186813	0.01843602358463426	0.04179046896146051	0.08360398759165079	0.040108027537691895
0.04888115021340162	0.02327530854945846	0.005712033451719458	0.02258757450245718	0.06069249846068141	0.0676276157780743	0.04918615156213255
0.052183675192627677	0.008101149442729473	0.0040758815845563555	0.013535021120234001	0.027747514504142333	0.08204407889608618	0.05737940538285445
0.04818667800057715	0.014971204738182382	0.007809619503624079	0.017429203160733087	0.040333665592682165	0.09442402161851751	0.03760324463197679
0.028306614219896546	0.010673167207992594	0.010753962346470912	0.013976568665521761	0.039459727914323485	0.0656425679657932	0.02747489860117826
0.03594382858246959	0.025542001403104926	0.008013119048682312	0.016657437974488636	0.03203494319889997	0.064126587904978	0.04677537145442522
0.02867694936096246	0.007917692053344546	0.004239081275488362	0.013184063468463495	0.04297680839111057	0.044922401152000545	0.04007149395117782
0.04275365166959476	0.016737264644702658	0.006021639051895558	0.00891837025805125	0.0508932038471797	0.06287684138163116	0.03835756230119084
0.03568511162329868	0.010610439599969585	0.007760739209036155	0.00905873116362992	0.054111961198449646	0.058498772470877834	0.03507258898024072
0.03356921081995956	0.013286933021474542	0.009246976626580184	0.008877469990106268	0.049618903051560706	0.0686295059754335	0.030400711742072963
0.04540865191825457	0.007800919998521278	0.004780663569931618	0.022811549024979717	0.04452704511280282	0.06130594928426212	0.03523359667524275
0.03451208259492844	0.00727492286562008	0.00534144868671076	0.01789701202703724	0.03574530813445158	0.09000689572406206	0.0235236978644656
0.0529562418232173	0.018421818326693467	0.008064569009482617	0.011400209892093671	0.04991834907692191	0.07031723181259161	0.028280725910342547
0.030756168676245782	0.008215276910043146	0.010328623518476977	0.013481196008874843	0.042864176305528204	0.06867456274652393	0.046463013460359436
0.02708649139569827	0.014849831551108006	0.00537853846019735	0.010838316725835915	0.04467614863454056	0.07897779080359572	0.03996565028280669
0.0473169603882511	0.00787261084252142	0.008494063375252917	0.007079601899272957	0.03726503205410368	0.08969371144395366	0.03232446113925488
0.06226003028669643	0.010390782337244563	0.005931965237787905	0.016182142901146834	0.047990733895579764	0.06495330574277706	0.030715029029829394
0.0508565158169351	0.01800491773079176	0.006593822811798033	0.02099595091237791	0.05666455671909606	0.05667045420643389	0.05099260747201527
0.038785205761444966	0.01494729237954547	0.021444746118211382	0.014841464708488466	0.044503830785480765	0.05832740431456226	0.05441245536745554
0.04186220655477069	0.014100515208155136	0.007248845572253233	0.008532848128236455	0.05134487108185844	0.07293300251172055	0.044759181701885364
0.05225212032995089	0.011947553143030757	0.006613074296007247	0.01702846018098328	0.034977295185986995	0.06416281068252674	0.042497868409847324
0.037001314472809584	0.018060996121831742	0.003871601414236274	0.013344163571145312	0.05970431268357353	0.11327083711024107	0.04052520647105083
0.03805159452790041	0.010690936066496147	0.008125547432644663	0.007119782301225032	0.03869576308370559	0.050699715673871645	0.04123084387469168
0.043802649294769694	0.02273334794135585	0.007233417892137724	0.007386138858859275	0.044196273439117806	0.06225721735057055	0.03688366095455278
0.039528522274317544	0.011947412087886035	0.005134834105815549	0.010382417064497527	0.02911153002190437	0.055106601846080926	0.042919972384007916
0.036238617680394755	0.017339003922948452	0.004102731457328001	0.01576284925760991	0.04560288806834805	0.08296465831922277	0.03227580225005531
0.03451300898828102	0.010558629362747249	0.006186473153076727	0.008194253308345771	0.06210726698325024	0.055982291015220384	0.026283168359751703
0.04300246177003505	0.011704367320945794	0.00935748973852514	0.0147266038549661	0.057596209083013036	0.07612549816243089	0.03300859190992232
0.02648663153438316	0.010753911692165151	0.006441424394115922	0.010349680694408558	0.04215730815505271	0.07656210627474294	0.023106385471947294
0.028443603712884125	0.013927667821325429	0.006919436275605509	0.012290103810543601	0.04083439888590873	0.061201506885260507	0.026509843735808558
0.034846900040570505	0.006952047669378144	0.004236628724116535	0.010497676644476492	0.05831140981067935	0.09801357043930088	0.036875400529805535
0.043935138128088816	0.0241442628528935	0.008780925231635218	0.019037535738680625	0.05453736250435233	0.06009233911604129	0.05767330807500477
0.032375184917299224	0.00810578378236873	0.00889907207374269	0.04390977297163108	0.03759151962828483	0.05614251942319971	0.042369961516479225
0.03514056239634201	0.016120207236671524	0.008523201163670066	0.01627997337280148	0.04538837948705517	0.06360720271055877	0.03186285928836461
0.034205895760841334	0.006503136316015351	0.013477284392362834	0.02416227772947927	0.051691441888316134	0.09344292693292726	0.03198234067283911
0.046909757284962016	0.013634714610107434	0.005161269977051419	0.03333058692607473	0.035938026842038236	0.1045596748061591	0.04143565148489958
0.03275339442061039	0.018049921150851904	0.006511519952870967	0.02199130856387089	0.03401849624243432	0.07447787737026682	0.057807737262876434
0.036580736991869464	0.012768277740383287	0.003981447428555712	0.02456943578533032	0.036561989831133644	0.08372779199148939	0.0250041012874766
0.038484113799350454	0.022918762656990718	0.005431983602008634	0.04383670978182345	0.03076334888087745	0.0719825663991371	0.033504327051896966
0.030605552527114787	0.011400785242557526	0.010345833075844768	0.011672688387237274	0.03674134671768012	0.059415708176083125	0.028547680345868465
0.03585431003207784	0.015089663826319096	0.007795351002211443	0.021511849025213706	0.02409758279434138	0.06096430996935096	0.04080121765514492
0.028916701274060725	0.01541211988406144	0.005304643579837879	0.014492496025379126	0.02849065370952516	0.0706756912995153	0.039424544621709426
0.029205316784214258	0.02023633987398249	0.007802640141659831	0.039125149597870126	0.033054840452815745	0.06891625716667556	0.0324059261776017
0.03902080441298132	0.009679329151026206	0.008313403196811918	0.016318617515105528	0.033826566271103455	0.08898959829616924	0.03917356114679662
0.04071628119560646	0.018178246713874573	0.0069039945370255	0.024781522518471554	0.04275788967472005	0.09013290437909026	0.04211358102814937
0.04323488469494754	0.008288155222371262	0.00811040075773716	0.028787483948779967	0.0345623324352903	0.1097644058275731	0.040053206408946926
0.04477482920326756	0.014475415475125588	0.003935637199893746	0.017399789444531997	0.02661746841264036	0.08235124510301715	0.03456817649336861
0.03052790979413789	0.021992112122083657	0.005794237627466414	0.01993025078301138	0.03409479645301572	0.07105720535066369	0.039516491105119934
0.035728769617465704	0.016667280624290407	0.0060002305309148855	0.009512641134904486	0.030003914681163167	0.07431312154092948	0.02402370346257802
0.048409265815359474	0.015079006803604083	0.004569284184866072	0.018159733447755788	0.038239374434963155	0.07717361502373357	0.031917879297582843
0.034392977197397104	0.009352688325648622	0.006521530399922431	0.02305890449102547	0.03037270618889385	0.07285851542602689	0.026742306097313463
0.044075023502099284	0.009645675518902302	0.0053333731716538905	0.007538139058292384	0.03459184401614585	0.05444335508996778	0.0380925906358948
0.03842101436463523	0.00915110660697727	0.0037707084851759482	0.01777578192510239	0.05487498792514833	0.07474902310986091	0.028278010180035746
0.0414540686900012	0.012090679198637887	0.00679387098470276	0.006615425726650669	0.04007441193570194	0.07976183011028362	0.03454546937656526
