ANN	CART	RF	DWNN	SVM	Random	Default
0.03900444267145071	0.007364498301175712	0.01732733065498133	0.01531205073564239	0.034977295185986995	0.09724680899442138	0.03523788141915568
0.04170663962526762	0.012897579206388085	0.006400579417638695	0.007720189979279221	0.0574375627893138	0.09920392978787682	0.05737940538285445
0.040643715217809136	0.006995035063401118	0.007877159875787219	0.013179033611607105	0.047425774402324886	0.06167997813936192	0.04918615156213255
0.034061246931532396	0.01886129673571842	0.004986651572557029	0.019729184809216198	0.03969074190501524	0.07877779730804102	0.040108027537691895
0.0365613672373003	0.009629730945726075	0.008277565324291055	0.007240488930976466	0.03508155825691725	0.07164168605120429	0.03431148586841102
0.04362300048831689	0.014551922133462224	0.008241359159858791	0.015257776370026111	0.038420380029735295	0.04877105166920061	0.032005287060215826
0.04125803118298663	0.017799119776114786	0.009005023828878458	0.009087567609716043	0.053224295774938715	0.06035240326867437	0.0351331044554388
0.04524408682587032	0.008012080699615159	0.013367397943802609	0.013831970337648552	0.04532357217961773	0.044661051198482515	0.02524774818724169
0.03861892142612002	0.01058477371275094	0.005669529000351168	0.01203161904885696	0.05596755764535427	0.05444335508996778	0.03936085695963401
0.043073742126584116	0.01206906206223167	0.0037719880788850244	0.014117012688913763	0.04823823682392422	0.07610302466230759	0.06092424438551284
0.039501681579048015	0.020804030899327808	0.004777092287696413	0.018083814622841844	0.04156275287311799	0.07807078405345061	0.0597669922356288
0.03355062711530558	0.012875398007261429	0.008104180328918771	0.028713483380473366	0.035079488697986626	0.058393785023653264	0.03814930524078029
0.0339478075836239	0.019261572060001432	0.017969229640606647	0.028208653962263915	0.033837967423115844	0.10453884432184107	0.045516699770988836
0.027679971702055706	0.021024149594941404	0.00577579117535179	0.024187152817019577	0.03647897352209038	0.06448467391410778	0.02865596957849479
0.03864347601446182	0.011973627655708245	0.011131247489910318	0.03130027849778337	0.05120196888791245	0.11746492180239516	0.041311040569786954
0.03478629207570699	0.015128164039987806	0.009263794862179164	0.025158849670570697	0.026208101136047997	0.12241878354863775	0.04407818303112053
0.043355560553456005	0.02076574281677754	0.007703580884800214	0.037795120560657924	0.053230508816765575	0.07186042421076339	0.03994689769281662
