1.941364672608570652e-01
5.366542381696508546e-01
9.509675743319849772e-01
3.638574279365829334e-01
4.753996721856664220e-01
8.391666666666666163e-01
6.915716626768059205e-01
6.714490670085810908e-01
8.794497957285681844e-01
9.869373404016871243e-01
3.549242424242424199e-01
3.943257092863391988e-01
7.862133076563279088e-01
3.853188200688200671e-01
6.794034772573793735e-01
4.694285289698330033e-01
8.446951596163133624e-01
3.544005456159178280e-01
5.150291190291189647e-01
4.109441774055248020e-01
3.824999999999999512e-01
4.790202444614209409e-01
6.048389355742296303e-01
8.506978147068101626e-01
4.228571428571428759e-01
5.958148693057407908e-01
5.437653751048528161e-02
5.306637988230419323e-01
3.115476190476190177e-01
9.039666764396498966e-01
8.433570031622881213e-01
6.673204880628241797e-01
8.782732567668624091e-01
3.368001443001443218e-01
4.662235078237095820e-01
3.405303030303030720e-01
2.251203912442302502e-01
6.528950349370516992e-01
3.526515151515151603e-01
7.125085701405040606e-01
3.466825521184213055e-01
8.385271025266651801e-01
5.802447006617608150e-01
4.903001718940149800e-01
7.582499067167259854e-01
7.482142857142857206e-01
4.092857142857142527e-01
4.736842105263158187e-01
9.178904428904427482e-01
8.668426151559585069e-01
4.947918301576837985e-01
3.624999999999999889e-01
4.549450549450549386e-01
9.797979797979797789e-01
8.996216105722861789e-01
3.569426941189603464e-01
4.454012615003327125e-01
8.006699346405229401e-01
1.368849828565351368e-01
6.755977991736505928e-01
9.177278306977685318e-01
4.890558740558740292e-01
1.943613668960401941e-01
3.599999999999999867e-01
3.906976353430836602e-01
4.936629881052125302e-01
3.488320355951056717e-01
6.422962780253802517e-01
2.458228083628543337e-01
4.218487394957982639e-01
4.699960686028797352e-01
9.489437296173418579e-01
9.357351590675364594e-01
4.913594662218515596e-01
8.181545628045776564e-01
6.555257287137216116e-01
7.460485996534134134e-01
9.146510604278599299e-01
2.625824175824176265e-01
5.135606060606059398e-01
9.342003930401421297e-01
4.902530481120211947e-01
1.000000000000000000e+00
4.260577819198509419e-01
2.416583416583416855e-01
6.934143108893453533e-01
5.951190476190475476e-01
4.741009618589678287e-01
8.715114873414385732e-01
1.562410229081961366e-01
8.426758535582065113e-01
4.164292959908236225e-01
9.022735793234927248e-01
4.232323232323231821e-01
4.998447098137499545e-01
1.901798522936653246e-01
5.937598114480301392e-01
8.973595848595848912e-01
6.879211838672163459e-01
4.189775910364145761e-01
5.975683446582240599e-01
7.621241830065359490e-01
5.963918429722043779e-01
6.101671223510620745e-01
4.941352148347560869e-01
2.916142066072776595e-01
