ANN	CART	RF	DWNN	SVM	Random	Default
0.03917128375650076	0.01459988568950557	0.00954662797014805	0.009347957898098776	0.033329497572434266	0.06397264856824957	0.03505545665387091
0.03893325718443831	0.008907458962526973	0.010815896741614891	0.010504588542638279	0.026082242808689017	0.1149731281469871	0.0369645891671318
0.03826346575738356	0.016293153113409377	0.007004666185927206	0.01340098900393728	0.03769719166631032	0.12446998884259455	0.04620888973917696
0.04499691979984287	0.024277737340188805	0.0049595565589846315	0.019642863631305595	0.036134453202595354	0.07731010044232181	0.05220655569355796
0.03467713965680388	0.01871612160956826	0.005225045359209432	0.007708783277163666	0.03444761752679948	0.09424820054629404	0.059269699277663755
0.03774264197927537	0.011401146588063899	0.0025653075601355197	0.013165612742537653	0.03859813186180253	0.06416281068252674	0.04880802421929953
0.03908965827293584	0.009997215057956043	0.00767311413493795	0.00979085909743807	0.03968606323417635	0.07836548526213531	0.047481496740056216
0.04321078341501928	0.019891992905789378	0.008214452005559848	0.006615425726650669	0.04628075266196219	0.050748120646881764	0.056556668626075314
0.04682626845301722	0.012800432274412566	0.004724705247368719	0.011720400876812304	0.046623026217498954	0.07405910350729313	0.048698865412141204
0.040395851482877145	0.011010535543692707	0.007522399568669287	0.00969092198844338	0.054411784184219505	0.07387946064664168	0.028002263439541653
0.03525694378840207	0.013853234789874066	0.0047308272188407	0.01265548988743702	0.04734357499532146	0.06677709592755754	0.044315518426242914
0.03234209799968081	0.008099178326369588	0.008018206719149388	0.009517996382846153	0.039219644427906694	0.06518821016754747	0.0560993871377344
0.04605049053043307	0.007317248176902924	0.0058221022023014395	0.00624415383847863	0.05894810900755685	0.05781507200577883	0.03635533240252202
0.03942560853238326	0.012176590794670076	0.0062485152200607115	0.013113723167793375	0.043710941859280164	0.06266396937349314	0.03293719999894901
0.037911556379152986	0.012353381014041698	0.004812552908703152	0.006340834829500342	0.03880022577562577	0.06788571398997241	0.039364401464717966
