ANN	CART	RF	DWNN	SVM	Random	Default
0.03873861297029922	0.012875398007261429	0.008135086366168734	0.009771025746801228	0.027549503509462746	0.055982291015220384	0.032005287060215826
0.036512526858906894	0.0041782803316850105	0.0122139713520748	0.011458259404364133	0.025725788683236484	0.07943532267392536	0.03431148586841102
0.036187851352836045	0.014114985152177476	0.007303098066252988	0.012771805652280402	0.033684806396721924	0.10000437455684703	0.040108027537691895
0.041040252002456104	0.023516996537895393	0.005823531262898039	0.019034270626266128	0.03216775549729389	0.09742211874140734	0.04918615156213255
0.032767224516081016	0.014611755272833546	0.006601712071622884	0.006899332028429836	0.03181426701905413	0.09672460483957214	0.05737940538285445
0.028279868917362984	0.00846069981475768	0.002830603833708174	0.012874764553994528	0.03885030217392509	0.0676276157780743	0.046463013460359436
0.03452732248406158	0.014631634153965853	0.00840446039105855	0.009450201556659016	0.03742041653552288	0.06801648209642899	0.042404637014569216
0.038822281136450726	0.021247846370333674	0.007248845572253233	0.007395997768592244	0.04153336469340509	0.07072899502633183	0.05490192093636983
0.043624917976521516	0.01104850871948013	0.006441424394115922	0.013781734682084639	0.037146368573354745	0.10214787403267447	0.048195353004606055
0.03907286698189901	0.008469720172376728	0.006613074296007247	0.008856761318639083	0.05316514702021613	0.08360398759165079	0.028087756702707762
0.03278890577437807	0.010281717246718796	0.003871601414236274	0.012793244645293415	0.046800429709592375	0.06287684138163116	0.044077850240283975
0.027219258213026832	0.008096901308082143	0.008125547432644663	0.011364022528404513	0.03955524566291992	0.044922401152000545	0.05374244669699644
0.038871911769173435	0.008623619409552852	0.007233417892137724	0.00904964566020298	0.05642268853785974	0.064126587904978	0.036861780574221764
0.03002673246114305	0.011736901873339731	0.005134834105815549	0.015657358839054558	0.04067143838488211	0.06939332517392885	0.031617130272942766
0.03442194368405938	0.008337472314601723	0.004102731457328001	0.007467701045117891	0.03440059288497564	0.05692531927348381	0.044172508647199536
0.03737743325870434	0.00667009462739149	0.005255996282516797	0.01737189655840441	0.039979331373144314	0.06629815764009489	0.028695523721110443
