ANN	CART	RF	DWNN	SVM	Random	Default
0.03451300898828102	0.01607026195658134	0.006511519952870967	0.007079601899272957	0.034672253944742604	0.06509280702845818	0.04042226216754396
0.041446964027705376	0.016144689584906575	0.013477284392362834	0.016182142901146834	0.02908877827102868	0.07489285185912535	0.03183025565687457
0.03838224827143414	0.027762879050118837	0.005161269977051419	0.014841464708488466	0.03413911816065374	0.07610302466230759	0.050846674298722985
0.03734709228911319	0.012459343406389517	0.005560886398231126	0.0147266038549661	0.03304027468366797	0.07976183011028362	0.043298125513144395
0.02575194963009183	0.01491899757546317	0.004536457616772559	0.008532848128236455	0.03072093400695704	0.07474902310986091	0.029601994916175427
0.030921364670162467	0.010101764007987445	0.008141071562843025	0.01702846018098328	0.035634749078582904	0.08434514188642815	0.03777064672612462
0.034525213519390176	0.008454510193955678	0.008862270985855814	0.013344163571145312	0.033348317848085875	0.07717361502373357	0.04479316197956353
0.04592722595587446	0.012903534480374419	0.006157155877735273	0.010838316725835915	0.044783911593679934	0.07431312154092948	0.0425452249138702
0.04327723952589305	0.020011137637372868	0.00553166338101078	0.008428824063093414	0.0368099734674397	0.07105720535066369	0.04290126878743024
0.03585431003207784	0.006722254474397023	0.007702811785489544	0.006854999368919893	0.04253644983135	0.08235124510301715	0.02705024220537224
0.024611101282837704	0.026507994624016883	0.0038366236414061295	0.01076207155488396	0.0429356916600277	0.05543897858238258	0.040053206408946926
0.023576033995493195	0.011186692399378497	0.010142697482646153	0.010332888625909423	0.04097643258524177	0.0648757995567402	0.04211358102814937
0.03629505841194359	0.010110193448020877	0.004035201561125702	0.007389498444578211	0.04202794357109953	0.08242072610765609	0.03917356114679662
0.03876595454379275	0.006755128018068794	0.005915172109971291	0.014562592897222787	0.043627987259374404	0.0717286051931255	0.0324059261776017
0.036414564365890044	0.010303514968808117	0.006343471270360029	0.007513076471544573	0.033493184855369576	0.09661920331243451	0.039424544621709426
0.042428014562302996	0.012972272968004411	0.0038955778311715373	0.014143707500295172	0.0325644955915459	0.06808161468893115	0.028547680345868465
0.0385610394836787	0.012156653562173061	0.004768173719865438	0.01922646345377886	0.031673173789600426	0.09823966053448685	0.033504327051896966
0.034250877440578906	0.019876197340633877	0.008523201163670066	0.00891837025805125	0.02704324481168327	0.08030992096475668	0.0250041012874766
0.03562257340397992	0.006649539652268116	0.014471877129902767	0.01781528734198727	0.0320552107508487	0.07285851542602689	0.030715029029829394
0.036710766131497395	0.00787261084252142	0.005523152353913116	0.010862709887504889	0.03817982275096683	0.05444335508996778	0.03369727343570625
0.03920022038355074	0.01001428799425711	0.007184492357306541	0.0092276647850355	0.03123314145580628	0.07001730107259477	0.031458774884978905
0.036238617680394755	0.018123847394076076	0.005421862033271061	0.005730563863112917	0.032863178310240125	0.08142624028963616	0.03761047416111407
0.033397594903690694	0.010021410698433264	0.003981447428555712	0.016200638180024457	0.03937392633289877	0.06940590516467172	0.03546319852769991
0.04300246177003505	0.011065888821328482	0.00889907207374269	0.012474493887154362	0.03623798547160113	0.07473012570271201	0.036535826767814986
0.02648663153438316	0.009946355181793742	0.009486222917541478	0.008011036316563289	0.034002198836450025	0.06091942497726832	0.030149737328233516
0.028443603712884125	0.011290089507561132	0.007060042708694201	0.014558072524302601	0.025139251248080263	0.07230559937545376	0.03948940041138069
0.034846900040570505	0.013668811474486241	0.009005023828878458	0.005868582780865926	0.031140637323025366	0.05545496154324222	0.04128267996628064
0.044621164208131885	0.01914213480462467	0.008241359159858791	0.016732350362037723	0.037666247482028736	0.07043700862748829	0.04097749162380119
0.03705862083034324	0.012353888377014826	0.008277565324291055	0.007386138858859275	0.039419542153849664	0.08457819385073369	0.0230471203147671
0.03477727275085229	0.017117729314573508	0.004986651572557029	0.015735296065916494	0.03554578487649778	0.07173338661679904	0.040947211978312394
0.026922503049995557	0.011615571309836642	0.007877159875787219	0.007336502053442542	0.037622954022083446	0.07293300251172055	0.041929646912933674
0.03820453297139166	0.012998791216049896	0.006400579417638695	0.016632188263618973	0.03369932966384301	0.08872607722082863	0.043624024889746066
0.03476283861437947	0.018389778437859806	0.013367397943802609	0.013526433755579659	0.04029623570360683	0.09764222683995487	0.033543548904627726
0.040555944758947506	0.008308731698566024	0.005669529000351168	0.015250956158492784	0.03186997660632912	0.05316215479501829	0.032555113601531606
0.03529092730209871	0.01696926706294085	0.007634005478329311	0.010258368184352867	0.050738075412293485	0.08136826925935951	0.03161272128540605
0.02840251428836184	0.008343853078736373	0.004777092287696413	0.015448230085189304	0.04313325868175513	0.06648035658626322	0.034586959904335156
0.032149455815968765	0.008103442489835124	0.005304643579837879	0.01242530243098652	0.029592542056191135	0.053390553601261194	0.027047877725978907
0.028030308590714904	0.012953955030862946	0.007426716303319475	0.007472420519751592	0.039369165598389155	0.04875991073783338	0.03206947728310404
0.04187593988032237	0.01925356543074455	0.008485691458004777	0.008653734751836043	0.04108225009027365	0.07153807607803703	0.036815569520178164
0.029205316784214258	0.007869862180856415	0.01009179369046681	0.008827871828170703	0.028845743388805335	0.08387777100745537	0.030771652679539768
0.02654154623702733	0.02040758563918768	0.00532238028794361	0.015599478630794788	0.039312183653751415	0.06647674618318225	0.03611873266648832
0.0385050604501332	0.008849927315059531	0.005896481612202907	0.016653537931566112	0.023185507418322135	0.0592414795000376	0.039309578013472034
0.0401172226379077	0.02079061803163621	0.004487967299811123	0.008539572358982317	0.032010693170143115	0.055576269179196815	0.03304956970994075
0.04458531346587073	0.012214257340525008	0.0037682432107130443	0.01159254240758786	0.027420877226097224	0.08519141056662763	0.029084425333152142
0.03987693260760842	0.008077576990071283	0.006118046472901683	0.020466143724261	0.03646495631117351	0.055765525962370055	0.03408684042833583
0.03743621904872068	0.01259179427657082	0.007965884767084158	0.010586702744438178	0.030746443636521698	0.09228693116768062	0.030613642107951783
0.03900444267145071	0.0108514320880365	0.009478629814861786	0.007720189979279221	0.039669855126768294	0.05782760213596531	0.03564330096382978
0.027679971702055706	0.016493483165592755	0.004301241720740129	0.01095461938152205	0.04024916452171582	0.06761665545891045	0.03345584549461598
0.0406007926122506	0.012738877145588644	0.01106418253976273	0.007119782301225032	0.040272746534608786	0.04513049193848083	0.039296252840661426
0.03802917117921688	0.012602350304872566	0.004237298423378532	0.010124432885113431	0.03938228543639166	0.07020057161660809	0.03758078992727273
